"","date","ID","Provider","ScientificName","DecimalLatitude","DecimalLongitude","StartCollectionDate","EndCollectionDate","Citation","Country","StateProvince","CountyName","GUID","Kingdom","GeoreferenceProtocol","Memo","DateLastModified","CollectionDatePrecision","CoordinateUncertaintyInMeters","GeodeticDatum","CoordinatePrecision","Language","URL","LocationValue","LocationStandard","LocalityType"
"411941","2012-11-01",2977037,"Nonindigenous Aquatic Species Program","Bythotrephes longimanus",45.0809,-78.409,"2012-11-01 09:59:05","2012-11-01 09:59:05","USGS/NAS database. 2012.","Canada",NA,"","USGS_NAS-275728",5,NA,"","",NA,NA,1,NA,"English","",NA,NA,NA
"411961","2012-11-01",2977057,"Nonindigenous Aquatic Species Program","Cercopagis pengoi",44.0198,-77.70944,"2012-11-01 09:59:05","2012-11-01 09:59:05","USGS/NAS database. 2012.","Canada",NA,"","USGS_NAS-266540",5,NA,"","",NA,NA,1,NA,"English","",NA,NA,NA
"411963","2012-11-01",2977059,"Nonindigenous Aquatic Species Program","Cercopagis pengoi",42.0486,-83.145,"2012-11-01 09:59:05","2012-11-01 09:59:05","USGS/NAS database. 2012.","Canada",NA,"","USGS_NAS-266537",5,NA,"","",NA,NA,1,NA,"English","",NA,NA,NA
"411966","2012-11-01",2977062,"Nonindigenous Aquatic Species Program","Cercopagis pengoi",43.915,-77.4285,"2012-11-01 09:59:05","2012-11-01 09:59:05","USGS/NAS database. 2012.","Canada",NA,"","USGS_NAS-266545",5,NA,"","",NA,NA,1,NA,"English","",NA,NA,NA
"411967","2012-11-01",2977063,"Nonindigenous Aquatic Species Program","Cercopagis pengoi",43.9295,-76.734,"2012-11-01 09:59:05","2012-11-01 09:59:05","USGS/NAS database. 2012.","Canada",NA,"","USGS_NAS-266541",5,NA,"","",NA,NA,1,NA,"English","",NA,NA,NA
"411971","2012-11-01",2977067,"Nonindigenous Aquatic Species Program","Cercopagis pengoi",43.2024,-79.2773,"2012-11-01 09:59:05","2012-11-01 09:59:05","USGS/NAS database. 2012.","Canada",NA,"","USGS_NAS-266544",5,NA,"","",NA,NA,1,NA,"English","",NA,NA,NA
"411972","2012-11-01",2977068,"Nonindigenous Aquatic Species Program","Cercopagis pengoi",43.9255,-76.6037,"2012-11-01 09:59:05","2012-11-01 09:59:05","USGS/NAS database. 2012.","Canada",NA,"","USGS_NAS-266542",5,NA,"","",NA,NA,1,NA,"English","",NA,NA,NA
"411973","2012-11-01",2977069,"Nonindigenous Aquatic Species Program","Cercopagis pengoi",43.8511,-78.928,"2012-11-01 09:59:05","2012-11-01 09:59:05","USGS/NAS database. 2012.","Canada",NA,"","USGS_NAS-266543",5,NA,"","",NA,NA,1,NA,"English","",NA,NA,NA
"411976","2012-11-01",2977072,"Nonindigenous Aquatic Species Program","Cercopagis pengoi",44.5821,-75.6898,"2012-11-01 09:59:05","2012-11-01 09:59:05","USGS/NAS database. 2012.","Canada",NA,"","USGS_NAS-266551",5,NA,"","",NA,NA,1,NA,"English","",NA,NA,NA
"411981","2012-11-01",2977077,"Nonindigenous Aquatic Species Program","Daphnia lumholtzi",42.0486,-83.145,"2012-11-01 09:59:05","2012-11-01 09:59:05","USGS/NAS database. 2012.","Canada",NA,"","USGS_NAS-269000",5,NA,"","",NA,NA,1,NA,"English","",NA,NA,NA
"411983","2012-11-01",2977079,"Nonindigenous Aquatic Species Program","Daphnia galeata galeata",42.23,-81.92,"2012-11-01 09:59:06","2012-11-01 09:59:06","USGS/NAS database. 2012.","Canada",NA,"","USGS_NAS-261670",5,NA,"","",NA,NA,1,NA,"English","",NA,NA,NA
"411984","2012-11-01",2977080,"Nonindigenous Aquatic Species Program","Daphnia galeata galeata",42.61,-80.37,"2012-11-01 09:59:06","2012-11-01 09:59:06","USGS/NAS database. 2012.","Canada",NA,"","USGS_NAS-261671",5,NA,"","",NA,NA,1,NA,"English","",NA,NA,NA
"412049","2012-11-01",2977145,"Nonindigenous Aquatic Species Program","Eriocheir sinensis",47.575667,-69.870333,"2012-11-01 09:59:07","2012-11-01 09:59:07","USGS/NAS database. 2012.","Canada",NA,"","USGS_NAS-275953",5,NA,"","",NA,NA,1,NA,"English","",NA,NA,NA
"412050","2012-11-01",2977146,"Nonindigenous Aquatic Species Program","Eriocheir sinensis",47.476917,-70.035972,"2012-11-01 09:59:07","2012-11-01 09:59:07","USGS/NAS database. 2012.","Canada",NA,"","USGS_NAS-275954",5,NA,"","",NA,NA,1,NA,"English","",NA,NA,NA
"412410","2012-11-01",2977506,"Nonindigenous Aquatic Species Program","Hemimysis anomala",41.8073,-82.59644,"2012-11-01 09:59:12","2012-11-01 09:59:12","USGS/NAS database. 2012.","Canada",NA,"","USGS_NAS-282647",5,NA,"","",NA,NA,1,NA,"English","",NA,NA,NA
"412411","2012-11-01",2977507,"Nonindigenous Aquatic Species Program","Hemimysis anomala",41.98336,-83.08645,"2012-11-01 09:59:12","2012-11-01 09:59:12","USGS/NAS database. 2012.","Canada",NA,"","USGS_NAS-282649",5,NA,"","",NA,NA,1,NA,"English","",NA,NA,NA
"412414","2012-11-01",2977510,"Nonindigenous Aquatic Species Program","Hemimysis anomala",41.8769,-82.8769,"2012-11-01 09:59:12","2012-11-01 09:59:12","USGS/NAS database. 2012.","Canada",NA,"","USGS_NAS-265247",5,NA,"","",NA,NA,1,NA,"English","",NA,NA,NA
"412415","2012-11-01",2977511,"Nonindigenous Aquatic Species Program","Hemimysis anomala",43.54825,-79.5804,"2012-11-01 09:59:12","2012-11-01 09:59:12","USGS/NAS database. 2012.","Canada",NA,"","USGS_NAS-259849",5,NA,"","",NA,NA,1,NA,"English","",NA,NA,NA
"412416","2012-11-01",2977512,"Nonindigenous Aquatic Species Program","Hemimysis anomala",43.44109,-79.66611,"2012-11-01 09:59:12","2012-11-01 09:59:12","USGS/NAS database. 2012.","Canada",NA,"","USGS_NAS-256743",5,NA,"","",NA,NA,1,NA,"English","",NA,NA,NA
"412417","2012-11-01",2977513,"Nonindigenous Aquatic Species Program","Hemimysis anomala",42.78127,-80.2017,"2012-11-01 09:59:12","2012-11-01 09:59:12","USGS/NAS database. 2012.","Canada",NA,"","USGS_NAS-256733",5,NA,"","",NA,NA,1,NA,"English","",NA,NA,NA
"412418","2012-11-01",2977514,"Nonindigenous Aquatic Species Program","Hemimysis anomala",43.22306,-79.21441,"2012-11-01 09:59:12","2012-11-01 09:59:12","USGS/NAS database. 2012.","Canada",NA,"","USGS_NAS-256740",5,NA,"","",NA,NA,1,NA,"English","",NA,NA,NA
"412419","2012-11-01",2977515,"Nonindigenous Aquatic Species Program","Hemimysis anomala",43.21103,-79.2634,"2012-11-01 09:59:12","2012-11-01 09:59:12","USGS/NAS database. 2012.","Canada",NA,"","USGS_NAS-259853",5,NA,"","",NA,NA,1,NA,"English","",NA,NA,NA
"412421","2012-11-01",2977517,"Nonindigenous Aquatic Species Program","Hemimysis anomala",43.8643,-78.7195,"2012-11-01 09:59:12","2012-11-01 09:59:12","USGS/NAS database. 2012.","Canada",NA,"","USGS_NAS-262288",5,NA,"","",NA,NA,1,NA,"English","",NA,NA,NA
"412422","2012-11-01",2977518,"Nonindigenous Aquatic Species Program","Hemimysis anomala",43.8613,-78.6997,"2012-11-01 09:59:12","2012-11-01 09:59:12","USGS/NAS database. 2012.","Canada",NA,"","USGS_NAS-262292",5,NA,"","",NA,NA,1,NA,"English","",NA,NA,NA
"412423","2012-11-01",2977519,"Nonindigenous Aquatic Species Program","Hemimysis anomala",43.8671,-78.7327,"2012-11-01 09:59:12","2012-11-01 09:59:12","USGS/NAS database. 2012.","Canada",NA,"","USGS_NAS-262287",5,NA,"","",NA,NA,1,NA,"English","",NA,NA,NA
"412424","2012-11-01",2977520,"Nonindigenous Aquatic Species Program","Hemimysis anomala",43.8653,-78.7439,"2012-11-01 09:59:12","2012-11-01 09:59:12","USGS/NAS database. 2012.","Canada",NA,"","USGS_NAS-262286",5,NA,"","",NA,NA,1,NA,"English","",NA,NA,NA
"412425","2012-11-01",2977521,"Nonindigenous Aquatic Species Program","Hemimysis anomala",45.380126,-73.802032,"2012-11-01 09:59:13","2012-11-01 09:59:12","USGS/NAS database. 2012.","Canada",NA,"","USGS_NAS-259836",5,NA,"","",NA,NA,1,NA,"English","",NA,NA,NA
"412428","2012-11-01",2977524,"Nonindigenous Aquatic Species Program","Hemimysis anomala",43.8633,-78.714,"2012-11-01 09:59:13","2012-11-01 09:59:13","USGS/NAS database. 2012.","Canada",NA,"","USGS_NAS-262289",5,NA,"","",NA,NA,1,NA,"English","",NA,NA,NA
"412429","2012-11-01",2977525,"Nonindigenous Aquatic Species Program","Hemimysis anomala",43.8671,-78.7072,"2012-11-01 09:59:13","2012-11-01 09:59:13","USGS/NAS database. 2012.","Canada",NA,"","USGS_NAS-262290",5,NA,"","",NA,NA,1,NA,"English","",NA,NA,NA
"412430","2012-11-01",2977526,"Nonindigenous Aquatic Species Program","Hemimysis anomala",43.8649,-78.7063,"2012-11-01 09:59:13","2012-11-01 09:59:13","USGS/NAS database. 2012.","Canada",NA,"","USGS_NAS-262291",5,NA,"","",NA,NA,1,NA,"English","",NA,NA,NA
"412432","2012-11-01",2977528,"Nonindigenous Aquatic Species Program","Hemimysis anomala",43.39287,-79.70582,"2012-11-01 09:59:13","2012-11-01 09:59:13","USGS/NAS database. 2012.","Canada",NA,"","USGS_NAS-259848",5,NA,"","",NA,NA,1,NA,"English","",NA,NA,NA
"412433","2012-11-01",2977529,"Nonindigenous Aquatic Species Program","Hemimysis anomala",43.9411,-78.29146,"2012-11-01 09:59:13","2012-11-01 09:59:13","USGS/NAS database. 2012.","Canada",NA,"","USGS_NAS-259850",5,NA,"","",NA,NA,1,NA,"English","",NA,NA,NA
"412435","2012-11-01",2977531,"Nonindigenous Aquatic Species Program","Hemimysis anomala",44.23878,-76.61256,"2012-11-01 09:59:13","2012-11-01 09:59:13","USGS/NAS database. 2012.","Canada",NA,"","USGS_NAS-259852",5,NA,"","",NA,NA,1,NA,"English","",NA,NA,NA
"412436","2012-11-01",2977532,"Nonindigenous Aquatic Species Program","Hemimysis anomala",42.85486,-79.57884,"2012-11-01 09:59:13","2012-11-01 09:59:13","USGS/NAS database. 2012.","Canada",NA,"","USGS_NAS-256747",5,NA,"","",NA,NA,1,NA,"English","",NA,NA,NA
"412437","2012-11-01",2977533,"Nonindigenous Aquatic Species Program","Hemimysis anomala",44.57486,-80.94407,"2012-11-01 09:59:13","2012-11-01 09:59:13","USGS/NAS database. 2012.","Canada",NA,"","USGS_NAS-256734",5,NA,"","",NA,NA,1,NA,"English","",NA,NA,NA
"412438","2012-11-01",2977534,"Nonindigenous Aquatic Species Program","Hemimysis anomala",43.20976,-79.26347,"2012-11-01 09:59:13","2012-11-01 09:59:13","USGS/NAS database. 2012.","Canada",NA,"","USGS_NAS-256737",5,NA,"","",NA,NA,1,NA,"English","",NA,NA,NA
"412440","2012-11-01",2977536,"Nonindigenous Aquatic Species Program","Hemimysis anomala",43.39314,-79.7088,"2012-11-01 09:59:13","2012-11-01 09:59:13","USGS/NAS database. 2012.","Canada",NA,"","USGS_NAS-265672",5,NA,"","",NA,NA,1,NA,"English","",NA,NA,NA
"412441","2012-11-01",2977537,"Nonindigenous Aquatic Species Program","Hemimysis anomala",42.02573,-82.73188,"2012-11-01 09:59:13","2012-11-01 09:59:13","USGS/NAS database. 2012.","Canada",NA,"","USGS_NAS-265677",5,NA,"","",NA,NA,1,NA,"English","",NA,NA,NA
"412442","2012-11-01",2977538,"Nonindigenous Aquatic Species Program","Hemimysis anomala",42.65798,-81.21184,"2012-11-01 09:59:13","2012-11-01 09:59:13","USGS/NAS database. 2012.","Canada",NA,"","USGS_NAS-265675",5,NA,"","",NA,NA,1,NA,"English","",NA,NA,NA
"412443","2012-11-01",2977539,"Nonindigenous Aquatic Species Program","Hemimysis anomala",42.77083,-80.12083,"2012-11-01 09:59:13","2012-11-01 09:59:13","USGS/NAS database. 2012.","Canada",NA,"","USGS_NAS-265680",5,NA,"","",NA,NA,1,NA,"English","",NA,NA,NA
"412445","2012-11-01",2977541,"Nonindigenous Aquatic Species Program","Hemimysis anomala",43.95345,-78.16433,"2012-11-01 09:59:13","2012-11-01 09:59:13","USGS/NAS database. 2012.","Canada",NA,"","USGS_NAS-259854",5,NA,"","",NA,NA,1,NA,"English","",NA,NA,NA
"412446","2012-11-01",2977542,"Nonindigenous Aquatic Species Program","Hemimysis anomala",44.00072,-76.9918,"2012-11-01 09:59:13","2012-11-01 09:59:13","USGS/NAS database. 2012.","Canada",NA,"","USGS_NAS-259851",5,NA,"","",NA,NA,1,NA,"English","",NA,NA,NA
"413346","2012-11-01",2978442,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",44.67742,-76.70056,"2012-11-01 09:59:26","2012-11-01 09:59:26","USGS/NAS database. 2012.","Canada",NA,"","USGS_NAS-273111",5,NA,"","",NA,NA,1,NA,"English","",NA,NA,NA
"413357","2012-11-01",2978453,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",45.0555,-76.7953,"2012-11-01 09:59:26","2012-11-01 09:59:26","USGS/NAS database. 2012.","Canada",NA,"","USGS_NAS-266639",5,NA,"","",NA,NA,1,NA,"English","",NA,NA,NA
"413358","2012-11-01",2978454,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",44.7764,-76.7199,"2012-11-01 09:59:26","2012-11-01 09:59:26","USGS/NAS database. 2012.","Canada",NA,"","USGS_NAS-266638",5,NA,"","",NA,NA,1,NA,"English","",NA,NA,NA
"413359","2012-11-01",2978455,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",45.0876,-76.6607,"2012-11-01 09:59:26","2012-11-01 09:59:26","USGS/NAS database. 2012.","Canada",NA,"","USGS_NAS-266641",5,NA,"","",NA,NA,1,NA,"English","",NA,NA,NA
"413360","2012-11-01",2978456,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",44.968,-76.582,"2012-11-01 09:59:26","2012-11-01 09:59:26","USGS/NAS database. 2012.","Canada",NA,"","USGS_NAS-266642",5,NA,"","",NA,NA,1,NA,"English","",NA,NA,NA
"413361","2012-11-01",2978457,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",44.7645,-76.7075,"2012-11-01 09:59:26","2012-11-01 09:59:26","USGS/NAS database. 2012.","Canada",NA,"","USGS_NAS-266643",5,NA,"","",NA,NA,1,NA,"English","",NA,NA,NA
"413362","2012-11-01",2978458,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",44.7775,-76.7596,"2012-11-01 09:59:26","2012-11-01 09:59:26","USGS/NAS database. 2012.","Canada",NA,"","USGS_NAS-266644",5,NA,"","",NA,NA,1,NA,"English","",NA,NA,NA
"413363","2012-11-01",2978459,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",44.8099,-76.4965,"2012-11-01 09:59:26","2012-11-01 09:59:26","USGS/NAS database. 2012.","Canada",NA,"","USGS_NAS-266646",5,NA,"","",NA,NA,1,NA,"English","",NA,NA,NA
"413364","2012-11-01",2978460,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",44.4131,-76.5945,"2012-11-01 09:59:26","2012-11-01 09:59:26","USGS/NAS database. 2012.","Canada",NA,"","USGS_NAS-266647",5,NA,"","",NA,NA,1,NA,"English","",NA,NA,NA
"413365","2012-11-01",2978461,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",46.5135,-84.3574,"2012-11-01 09:59:26","2012-11-01 09:59:26","USGS/NAS database. 2012.","Canada",NA,"","USGS_NAS-266650",5,NA,"","",NA,NA,1,NA,"English","",NA,NA,NA
"413366","2012-11-01",2978462,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",44.6193,-79.1194,"2012-11-01 09:59:26","2012-11-01 09:59:26","USGS/NAS database. 2012.","Canada",NA,"","USGS_NAS-266651",5,NA,"","",NA,NA,1,NA,"English","",NA,NA,NA
"413367","2012-11-01",2978463,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",45.1325,-76.1539,"2012-11-01 09:59:26","2012-11-01 09:59:26","USGS/NAS database. 2012.","Canada",NA,"","USGS_NAS-266652",5,NA,"","",NA,NA,1,NA,"English","",NA,NA,NA
"413368","2012-11-01",2978464,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",46.2866,-83.7313,"2012-11-01 09:59:27","2012-11-01 09:59:27","USGS/NAS database. 2012.","Canada",NA,"","USGS_NAS-266653",5,NA,"","",NA,NA,1,NA,"English","",NA,NA,NA
"413378","2012-11-01",2978474,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",44.59139,-76.781669,"2012-11-01 09:59:27","2012-11-01 09:59:27","USGS/NAS database. 2012.","Canada",NA,"","USGS_NAS-273077",5,NA,"","",NA,NA,1,NA,"English","",NA,NA,NA
"413379","2012-11-01",2978475,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",44.77384,-76.511859,"2012-11-01 09:59:27","2012-11-01 09:59:27","USGS/NAS database. 2012.","Canada",NA,"","USGS_NAS-273078",5,NA,"","",NA,NA,1,NA,"English","",NA,NA,NA
"413380","2012-11-01",2978476,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",44.54167,-76.079169,"2012-11-01 09:59:27","2012-11-01 09:59:27","USGS/NAS database. 2012.","Canada",NA,"","USGS_NAS-273038",5,NA,"","",NA,NA,1,NA,"English","",NA,NA,NA
"413381","2012-11-01",2978477,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",44.00417,-77.46278,"2012-11-01 09:59:27","2012-11-01 09:59:27","USGS/NAS database. 2012.","Canada",NA,"","USGS_NAS-273079",5,NA,"","",NA,NA,1,NA,"English","",NA,NA,NA
"413382","2012-11-01",2978478,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",45.56556,-77.324719,"2012-11-01 09:59:27","2012-11-01 09:59:27","USGS/NAS database. 2012.","Canada",NA,"","USGS_NAS-273080",5,NA,"","",NA,NA,1,NA,"English","",NA,NA,NA
"413384","2012-11-01",2978480,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",44.1425,-78.1846,"2012-11-01 09:59:27","2012-11-01 09:59:27","USGS/NAS database. 2012.","Canada",NA,"","USGS_NAS-263992",5,NA,"","",NA,NA,1,NA,"English","",NA,NA,NA
"413413","2012-11-01",2978509,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",44.9196,-79.6476,"2012-11-01 09:59:27","2012-11-01 09:59:27","USGS/NAS database. 2012.","Canada",NA,"","USGS_NAS-265461",5,NA,"","",NA,NA,1,NA,"English","",NA,NA,NA
"413414","2012-11-01",2978510,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",44.5511,-78.5151,"2012-11-01 09:59:27","2012-11-01 09:59:27","USGS/NAS database. 2012.","Canada",NA,"","USGS_NAS-265462",5,NA,"","",NA,NA,1,NA,"English","",NA,NA,NA
"413415","2012-11-01",2978511,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",44.3744,-78.3942,"2012-11-01 09:59:27","2012-11-01 09:59:27","USGS/NAS database. 2012.","Canada",NA,"","USGS_NAS-265463",5,NA,"","",NA,NA,1,NA,"English","",NA,NA,NA
"413416","2012-11-01",2978512,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",44.8064,-79.4039,"2012-11-01 09:59:27","2012-11-01 09:59:27","USGS/NAS database. 2012.","Canada",NA,"","USGS_NAS-265464",5,NA,"","",NA,NA,1,NA,"English","",NA,NA,NA
"413417","2012-11-01",2978513,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",44.7972,-79.4078,"2012-11-01 09:59:27","2012-11-01 09:59:27","USGS/NAS database. 2012.","Canada",NA,"","USGS_NAS-265466",5,NA,"","",NA,NA,1,NA,"English","",NA,NA,NA
"413418","2012-11-01",2978514,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",44.5575,-78.3479,"2012-11-01 09:59:27","2012-11-01 09:59:27","USGS/NAS database. 2012.","Canada",NA,"","USGS_NAS-265467",5,NA,"","",NA,NA,1,NA,"English","",NA,NA,NA
"413419","2012-11-01",2978515,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",45.0757,-75.6426,"2012-11-01 09:59:27","2012-11-01 09:59:27","USGS/NAS database. 2012.","Canada",NA,"","USGS_NAS-265468",5,NA,"","",NA,NA,1,NA,"English","",NA,NA,NA
"413420","2012-11-01",2978516,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",44.3806,-78.3869,"2012-11-01 09:59:27","2012-11-01 09:59:27","USGS/NAS database. 2012.","Canada",NA,"","USGS_NAS-265469",5,NA,"","",NA,NA,1,NA,"English","",NA,NA,NA
"413421","2012-11-01",2978517,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",44.568,-78.5177,"2012-11-01 09:59:27","2012-11-01 09:59:27","USGS/NAS database. 2012.","Canada",NA,"","USGS_NAS-265470",5,NA,"","",NA,NA,1,NA,"English","",NA,NA,NA
"413422","2012-11-01",2978518,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",44.5398,-78.5097,"2012-11-01 09:59:27","2012-11-01 09:59:27","USGS/NAS database. 2012.","Canada",NA,"","USGS_NAS-266182",5,NA,"","",NA,NA,1,NA,"English","",NA,NA,NA
"413423","2012-11-01",2978519,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",44.5645,-78.1,"2012-11-01 09:59:27","2012-11-01 09:59:27","USGS/NAS database. 2012.","Canada",NA,"","USGS_NAS-266184",5,NA,"","",NA,NA,1,NA,"English","",NA,NA,NA
"413424","2012-11-01",2978520,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",42.9062,-79.2472,"2012-11-01 09:59:27","2012-11-01 09:59:27","USGS/NAS database. 2012.","Canada",NA,"","USGS_NAS-266185",5,NA,"","",NA,NA,1,NA,"English","",NA,NA,NA
"413425","2012-11-01",2978521,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",44.7736,-79.3744,"2012-11-01 09:59:27","2012-11-01 09:59:27","USGS/NAS database. 2012.","Canada",NA,"","USGS_NAS-266186",5,NA,"","",NA,NA,1,NA,"English","",NA,NA,NA
"413431","2012-11-01",2978527,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",44.3284,-79.3698,"2012-11-01 09:59:27","2012-11-01 09:59:27","USGS/NAS database. 2012.","Canada",NA,"","USGS_NAS-264332",5,NA,"","",NA,NA,1,NA,"English","",NA,NA,NA
"413432","2012-11-01",2978528,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",44.4153,-79.5134,"2012-11-01 09:59:27","2012-11-01 09:59:27","USGS/NAS database. 2012.","Canada",NA,"","USGS_NAS-264333",5,NA,"","",NA,NA,1,NA,"English","",NA,NA,NA
"413433","2012-11-01",2978529,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",44.3262,-79.3672,"2012-11-01 09:59:27","2012-11-01 09:59:27","USGS/NAS database. 2012.","Canada",NA,"","USGS_NAS-264334",5,NA,"","",NA,NA,1,NA,"English","",NA,NA,NA
"413434","2012-11-01",2978530,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",44.295,-78.3149,"2012-11-01 09:59:27","2012-11-01 09:59:27","USGS/NAS database. 2012.","Canada",NA,"","USGS_NAS-264335",5,NA,"","",NA,NA,1,NA,"English","",NA,NA,NA
"413442","2012-11-01",2978538,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",42.857343,-79.381027,"2012-11-01 09:59:28","2012-11-01 09:59:28","USGS/NAS database. 2012.","Canada",NA,"","USGS_NAS-261384",5,NA,"","",NA,NA,1,NA,"English","",NA,NA,NA
"413454","2012-11-01",2978550,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",46.24758,-83.84023,"2012-11-01 09:59:28","2012-11-01 09:59:28","USGS/NAS database. 2012.","Canada",NA,"","USGS_NAS-279903",5,NA,"","",NA,NA,1,NA,"English","",NA,NA,NA
"413470","2012-11-01",2978566,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",42.78432,-80.198909,"2012-11-01 09:59:28","2012-11-01 09:59:28","USGS/NAS database. 2012.","Canada",NA,"","USGS_NAS-273084",5,NA,"","",NA,NA,1,NA,"English","",NA,NA,NA
"413473","2012-11-01",2978569,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",46.154,-83.8085,"2012-11-01 09:59:28","2012-11-01 09:59:28","USGS/NAS database. 2012.","Canada",NA,"","USGS_NAS-279907",5,NA,"","",NA,NA,1,NA,"English","",NA,NA,NA
"413478","2012-11-01",2978574,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",44.542,-76.4536,"2012-11-01 09:59:28","2012-11-01 09:59:28","USGS/NAS database. 2012.","Canada",NA,"","USGS_NAS-264888",5,NA,"","",NA,NA,1,NA,"English","",NA,NA,NA
"413479","2012-11-01",2978575,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",44.5389,-78.0944,"2012-11-01 09:59:28","2012-11-01 09:59:28","USGS/NAS database. 2012.","Canada",NA,"","USGS_NAS-266180",5,NA,"","",NA,NA,1,NA,"English","",NA,NA,NA
"413480","2012-11-01",2978576,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",45.3964,-75.705299,"2012-11-01 09:59:28","2012-11-01 09:59:28","USGS/NAS database. 2012.","Canada",NA,"","USGS_NAS-266183",5,NA,"","",NA,NA,1,NA,"English","",NA,NA,NA
"413485","2012-11-01",2978581,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",45.446328,-75.723245,"2012-11-01 09:59:28","2012-11-01 09:59:28","USGS/NAS database. 2012.","Canada",NA,"","USGS_NAS-275558",5,NA,"","",NA,NA,1,NA,"English","",NA,NA,NA
"413490","2012-11-01",2978586,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",44.2108,-78.9125,"2012-11-01 09:59:28","2012-11-01 09:59:28","USGS/NAS database. 2012.","Canada",NA,"","USGS_NAS-266725",5,NA,"","",NA,NA,1,NA,"English","",NA,NA,NA
"413491","2012-11-01",2978587,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",44.8431,-79.3992,"2012-11-01 09:59:28","2012-11-01 09:59:28","USGS/NAS database. 2012.","Canada",NA,"","USGS_NAS-265465",5,NA,"","",NA,NA,1,NA,"English","",NA,NA,NA
"413495","2012-11-01",2978591,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",45.8255,-82.5385,"2012-11-01 09:59:28","2012-11-01 09:59:28","USGS/NAS database. 2012.","Canada",NA,"","USGS_NAS-266620",5,NA,"","",NA,NA,1,NA,"English","",NA,NA,NA
"413499","2012-11-01",2978595,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",43.9444,-78.2914,"2012-11-01 09:59:28","2012-11-01 09:59:28","USGS/NAS database. 2012.","Canada",NA,"","USGS_NAS-260619",5,NA,"","",NA,NA,1,NA,"English","",NA,NA,NA
"413501","2012-11-01",2978597,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",42.8688,-80.7318,"2012-11-01 09:59:28","2012-11-01 09:59:28","USGS/NAS database. 2012.","Canada",NA,"","USGS_NAS-260477",5,NA,"","",NA,NA,1,NA,"English","",NA,NA,NA
"413502","2012-11-01",2978598,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",44.1412,-78.2621,"2012-11-01 09:59:28","2012-11-01 09:59:28","USGS/NAS database. 2012.","Canada",NA,"","USGS_NAS-260480",5,NA,"","",NA,NA,1,NA,"English","",NA,NA,NA
"413503","2012-11-01",2978599,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",44.8317,-79.8187,"2012-11-01 09:59:29","2012-11-01 09:59:28","USGS/NAS database. 2012.","Canada",NA,"","USGS_NAS-260484",5,NA,"","",NA,NA,1,NA,"English","",NA,NA,NA
